"Speaker","Word","approximants","Begin_Time_s","End_Time_s","Duration_ms","F0_20","F0_50","F0_80","F1_20","F1_50","F1_80","F2_20","F2_50","F2_80","F3_20","F3_50","F3_80","appsequence","vocalic","POA","Education","Age","Gender","POB","Manner","approximants_only"
"Ogbomoso23","lyrics","r",12.52,12.55,30,111.5876425,111.577258,111.9557898,360.5257478,358.5736755,354.9687576,1752.315537,1794.963645,1721.065446,2386.145614,2361.808581,2371.869486,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","queues","j",13.69160095,13.72998181,38.38085526,188.4978366,187.8824905,186.6506596,405.1084663,408.6247941,408.2372665,2157.4588,2187.426129,2130.95943,2993.022822,3005.400861,2985.736482,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","pew","j",17.04,17.07,30,165.4057126,164.0452897,163.2663171,340.9180095,336.0688791,331.9711204,1785.489746,1807.521866,1806.821921,2587.519072,2596.852828,2541.03801,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","muse","j",17.27,17.3,30,124.3897324,123.9412758,123.5788555,355.1582224,355.0751818,359.4101254,2081.748009,2079.125969,2030.026947,3227.051274,3230.22658,3433.683756,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","quails","w",19.38,19.41,30,125.5924037,120.020884,127.9606857,394.5115966,420.1457036,402.8602759,1662.574713,1597.717782,1611.808309,2896.789797,2711.500118,2711.665462,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","Queen","w",20.28,20.31,30,102.2310554,101.1638854,99.54678629,395.099767,398.2951908,389.0052312,1723.833439,1740.395568,1749.155781,2589.166014,2548.113217,2675.387626,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","Queen","w",21.22,21.25,30,176.1541097,175.0146541,174.1475389,388.5795112,398.5618446,408.4075728,1667.795394,1835.649173,1924.483768,2355.830087,2105.760483,2046.058361,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","reads","r",21.34,21.40504321,65.04320832,150.470755,146.8873712,147.0036389,348.8602998,333.4169449,322.8067836,1377.237753,1496.449919,1429.581921,2239.557168,2150.364527,2291.919267,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","pew","j",23.12,23.16,40,143.9567232,139.951229,135.9790243,305.9240063,303.9176336,306.7426151,2085.767767,1839.078357,1819.650103,2430.860852,3172.277807,3178.911906,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","swallows","w",23.43,23.47,40,137.258278,134.8101931,130.6161707,527.3433508,559.3525444,613.6512738,1233.209463,1239.360985,1216.288521,2711.747968,2762.113031,2804.408242,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","swallows","l",23.63022701,23.67613352,45.90651316,134.1863369,136.2825855,135.8632822,395.8755755,404.8615849,405.3288069,1398.910007,1384.91529,1382.021591,2501.1564,2711.728415,2676.239766,"VlV","intervocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","few","j",24.21556234,24.27200477,56.44243421,133.2541546,134.2813771,132.090047,279.7054913,292.8381443,309.0143312,1959.553489,1982.39623,2099.254366,2884.556981,2868.336269,2723.67173,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","eulogy","j",24.97,25.01886799,48.86799342,121.3292555,123.3169388,123.9286639,273.3727443,289.9216046,303.0235453,1965.651096,2102.081927,2088.323079,2621.002859,2346.208446,2264.699761,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","eulogy","l",25.06853734,25.11293872,44.40138158,121.7128825,124.0896224,126.1890236,350.72731,369.0841343,388.6196281,1884.466395,1716.553456,1562.370669,2343.457934,2543.499225,2623.130869,"VlV","intervocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","words","w",25.86,25.9,40,98.94788889,97.91575611,95.91968644,417.5594072,414.9608549,418.9482449,1610.33567,1622.680389,1639.22687,2643.454149,2663.139637,2680.371648,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","wing","w",26.72,26.7868747,66.87470395,126.8321206,128.2812912,135.3610573,392.6777349,339.6617121,408.1158721,2080.077225,748.5264029,2176.190793,3694.542721,2060.447114,3013.341669,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","stew","j",29.39,29.42,30,160.4781723,157.8127695,156.1061639,323.4648014,320.0688656,314.5400677,1853.27265,1888.044664,1652.250522,2927.525412,2563.700558,2314.890796,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","resides","r",30.24,30.28,40,110.918375,112.2926079,110.2294349,334.9323816,337.1902211,369.6338664,1712.573303,1717.038234,1694.348303,2328.143911,2586.163079,2701.115771,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","premises","r",31.09,31.13,40,126.9816689,126.7079845,125.8184153,497.2378021,509.4526974,509.6103658,1419.766962,1498.979155,1516.531072,2262.254391,2592.254947,2556.733124,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","terrestrial","r",31.97,32.01,40,111.0889978,112.3170704,113.971309,465.9651126,475.9652681,489.5100949,1679.930756,1628.655624,1632.327875,2770.908229,2997.460587,3034.004588,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","somewhere","w",33.37,33.41,40,145.5605453,144.8138597,143.9409727,395.3353662,359.7231799,356.7666535,943.496786,1386.270743,1540.964263,2329.971102,2322.428397,2281.732794,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","clockwise","l",33.95,33.9917549,41.75490132,120.2241622,121.7611502,122.2943033,504.8245671,527.5498242,523.8249873,1167.037862,1141.675455,1248.388897,2251.51922,2306.960642,2187.650309,"lV","prevocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","clockwise","w",34.15,34.20774128,57.74128289,125.9604608,123.0550749,122.3009831,584.5789633,604.0013571,604.6516761,1159.935276,1269.091266,1363.874394,2205.427809,2074.515633,2033.127448,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","runaway","r",34.48,34.5215035,41.50350329,120.3911309,118.3264611,117.2031102,499.4908171,511.8645186,526.1303822,1164.540731,1193.636996,1232.400526,2197.188756,2252.240785,2356.511142,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","runaway","w",34.7,34.7570566,57.05659539,101.1155148,103.5035096,108.4802504,494.5092988,426.3091962,392.805823,1752.85963,1754.486033,1884.589986,2100.481468,2269.807533,2229.72567,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","from","r",35.4,35.43,30,108.770871,108.3027944,108.442301,456.8448068,475.9308526,484.3973461,1094.123587,1090.229474,1119.519722,2229.999582,2308.408069,2168.492917,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","many","w",35.65631023,35.71726806,60.95782895,122.9135623,130.075758,133.8148898,356.113965,390.943833,411.4090267,1543.915535,1327.418045,1380.206192,2426.565902,2473.579725,2319.616296,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","fellows","l",36.4,36.43,30,116.330689,115.9813894,116.0991144,361.7889906,351.0574739,339.9750101,1457.553725,1496.911401,1478.659088,2468.909882,2570.971061,2544.932072,"VlV","intervocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","shallow","l",37.95,37.98,30,120.9223252,121.7324942,123.2396477,409.2571711,354.998134,346.9780578,1399.980804,1416.207123,1430.704904,2436.565653,2484.013407,2510.099872,"VlV","intervocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","roof-like","r",38.09,38.16651549,76.51549342,113.8441757,113.0990876,112.3360844,345.3451517,336.9953026,335.9655365,1386.96517,1513.581122,1645.495961,2559.303529,2567.11702,2462.0146,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","roof-like","l",38.35,38.4,50,116.2819179,115.2830982,112.9913209,423.9762211,554.845704,607.692675,1301.397175,1348.009106,1385.19269,2509.601592,2541.211206,2388.517345,"lV","prevocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","with","w",39.22976516,39.28470247,54.93730263,113.4098872,113.9413423,112.5921403,340.7858054,280.1999558,286.3340807,1494.880658,1523.616643,1514.783743,2496.732845,2428.291245,2355.459488,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","narrow","r",40.1962703,40.24067168,44.40138158,133.4293623,133.4333108,134.6099732,419.5569137,411.0638522,406.7926463,1273.519119,1193.020786,1185.375157,2583.152698,2524.658888,2518.340446,"VrV","intervocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","window","w",40.45,40.48,30,121.7985155,119.6981389,117.538162,370.8157938,360.0683872,358.655188,1241.10194,1371.372295,1499.66091,2499.175104,2497.495461,2479.539227,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","from","r",41.97,42,30,106.8019227,106.7694847,106.1354278,455.9479256,440.477186,428.7211281,1053.275915,1055.238294,1093.013101,2270.575299,2195.834035,2235.260874,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","rain","r",42.31,42.37588832,65.88832237,109.8341736,110.7791477,109.4082471,350.5770573,353.868111,367.1370087,1584.273075,1801.345275,2020.647525,2397.981883,2871.713617,3142.841462,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","Newton","j",46.16,46.19,30,252.1832241,113.7727805,115.832502,334.9146445,353.1667278,348.610856,1748.263373,1711.953061,1728.373912,3414.005387,2881.434161,2838.600735,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","was","w",50.78,50.81,30,120.0846432,119.0412214,118.0886504,451.0265406,445.2455424,452.3941005,1181.483727,1210.465554,1468.804979,2188.064251,2362.17568,2058.144915,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","sparrow","r",52.15404115,52.19016431,36.12315789,122.4653367,122.8064594,123.2184492,491.0941544,444.8677388,420.476602,1251.643383,1248.96146,1220.245107,2264.722249,2251.161676,2327.007291,"VrV","intervocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","write","r",53.94878355,53.99995803,51.17447368,140.6794696,149.6124403,154.1832453,440.2008306,512.096853,608.9200505,1220.575042,1280.117475,1366.909168,2570.277181,2343.504922,2600.711119,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","history","r",54.57,54.6,30,145.3252163,144.6050851,143.2079085,303.538558,301.9140437,301.363153,1911.641116,1792.995774,1820.278284,2425.699004,2382.86616,2371.607466,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","race","r",55.36,55.42,60,125.812319,128.5511108,131.0204796,377.5659002,385.5488015,389.2593486,1553.03298,1582.766395,1758.646669,2503.944035,2446.139749,2370.684616,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","everyone","r",55.9,55.94551773,45.51773026,124.6046291,128.1404144,130.619269,356.4879544,367.6214592,386.3933947,1344.956871,1461.972068,1347.37524,2510.233909,2569.581481,2442.649901,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","everyone","w",56,56.04938529,49.38528891,115.774645,116.312686,116.9111156,358.7085353,405.4709233,426.2890141,1603.844262,1276.933972,678.0772635,2276.909046,2173.632829,2022.781122,"wV","prevocalic","bilabial","Degree","Young adult","female","south-west","glide","w"
"Ogbomoso23","follow","l",56.55,56.58,30,116.7179164,116.6082216,116.337602,348.7254989,352.388047,346.1182354,1364.0118,1364.954899,1382.632962,2309.410769,2319.792348,2315.222617,"VlV","intervocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","Lord","l",57.36,57.38900122,29.00121711,107.3112513,109.4317015,110.9005572,324.8376869,349.8099846,396.2860828,1561.219782,1564.40272,1427.031783,2728.807261,2809.299069,2736.783447,"lV","prevocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","break","r",58.35,58.38,30,158.2658601,160.9055173,162.5472338,337.4078397,339.3616888,340.5599898,1789.455353,1780.479053,1833.621095,2384.663215,2322.348025,2384.401759,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","fallow","l",60.40727439,60.46446939,57.195,128.7606059,128.1534977,128.2594898,396.281891,368.5701153,363.681341,1421.766588,1403.827499,1313.740208,2489.696395,2422.392256,2424.75868,"VlV","intervocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","ground","r",60.75,60.78,30,114.7463423,116.1244396,117.4837683,525.3181197,559.4990717,576.5112544,1348.285378,1335.430939,1287.76669,2894.389322,2944.073894,2908.237246,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","read","r",63.20654964,63.24869332,42.14368421,118.0396841,123.0994156,127.1532534,295.3118115,294.7907729,310.7051484,1664.260539,1556.443075,1691.421751,2589.040935,2309.773226,2247.259893,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","below","l",64.65,64.69444365,44.44365132,97.80224471,96.95400738,95.815079,302.8670268,298.5363812,301.0285186,1562.672782,1537.801503,1502.928351,2627.008068,2817.118638,3168.250689,"VlV","intervocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","year","j",65.24,65.27702743,37.02743421,94.9454154,92.73652445,NA,376.5786946,384.9672419,405.0650964,2326.010502,2022.402875,1896.058314,2616.632101,2517.627414,2528.257516,"jV","prevocalic","palatal","Degree","Young adult","female","south-west","glide","j"
"Ogbomoso23","read","r",66.44,66.52447612,84.47611842,119.8282329,122.1922171,130.9418209,343.0823377,347.1450384,351.5356354,1163.505074,1414.586994,1118.553564,2002.272361,2059.858909,2069.857584,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","write","r",67.22,67.30398158,83.98157895,113.7331074,112.6816476,115.9749368,368.9638815,366.5872569,383.5461544,1202.535852,1081.601084,1244.090224,2190.866256,1938.124268,1757.924206,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","rain","r",68.24,68.33533069,95.33069079,111.1675619,112.6356152,121.1223976,316.1398425,322.5742137,333.3409475,1032.682137,1144.186114,1272.286457,2498.419383,2529.260564,2492.89883,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","race","r",69.16,69.23316031,73.1603125,117.639911,122.7012102,129.8918639,374.5719725,372.2359849,391.2355974,1380.21226,1392.384126,1668.489698,1998.440697,1999.520878,2463.034268,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","wrap","r",70.11234001,70.16501962,52.67960526,122.5191523,125.1107647,124.1358472,485.7744164,544.9975302,614.1894339,1421.476749,1374.723202,1335.204097,2730.697215,2728.970018,2514.557492,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","trade","r",71.02,71.05,30,135.2309708,134.4018868,132.729756,406.2461903,404.6165773,399.236205,1901.816661,1948.15983,1913.243593,2472.061162,2453.224115,2378.875695,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","sparrow","r",72.05,72.1,50,106.5318391,104.1103289,101.4329844,424.2427923,416.0092392,409.8105814,1250.854034,1201.041004,1115.246635,1922.330611,2378.105849,2685.173422,"VrV","intervocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
"Ogbomoso23","lyric","l",72.71,72.76052911,50.52911184,117.2718865,119.6827147,123.886917,395.3211929,317.625453,321.3870007,1178.683655,1464.482226,1761.154476,2584.069821,2537.725936,2476.973283,"lV","prevocalic","lateral","Degree","Young adult","female","south-west","liquid","l"
"Ogbomoso23","lyric","r",72.90201148,72.94867056,46.65907895,122.2173266,118.8205874,114.7745642,377.8226092,353.7236961,381.5939961,1557.442826,1780.456409,1594.331431,2164.710992,2144.319828,2097.827457,"rV","prevocalic","palatal","Degree","Young adult","female","south-west","liquid","r"
